Uniprot ID	Compound Name	Binding
P54646	GSK1325775A	0
P54646	GSK1383280A	0
P54646	GSK1383281A	0
P54646	GSK1389063A	0
P54646	GSK1487252A	0
P54646	GSK1520489A	0
P54646	GSK1558669A	1
P54646	GSK1576028A	0
P54646	GSK1581427A	0
P54646	GSK1581428A	0
P54646	GSK1649598A	0
P54646	GSK1660450B	0
P54646	GSK204919_KCGS	0
P54646	GSK2177277A	1
P54646	GSK2181306A	0
P54646	GSK2188764A	0
P54646	GSK223675A	0
P54646	GSK260205A	0
P54646	GSK507274A	0
P54646	GSK561866B	0
P54646	GSK614526A	0
P54646	GSK619487A	0
P54646	GSK840	0
P54646	GSK902056A	0
P54646	GSK938890A	0
P54646	GSK949675A	0
P54646	GW271431X	0
P54646	GW305178X	0
P54646	GW406108X	0
P54646	GW435821X_KCGS	0
P54646	GW440137A	0
P54646	GW440139A	0
P54646	GW441806A	0
P54646	GW493036X	0
P54646	GW494601A	0
P54646	GW494610A	0
P54646	GW552771X	0
P54646	GW557777X	0
P54646	GW579362A	0
P54646	GW581744X	0
P54646	GW589933X	0
P54646	GW622475X	0
P54646	GW693481X	0
P54646	GW694077X	0
P54646	GW695874X	0
P54646	GW696155X	0
P54646	GW709213X	0
P54646	GW767488X	0
P54646	GW777257X	0
P54646	GW778894X	0
P54646	GW779439X_PKIS1	0
P54646	GW780056X	0
P54646	GW780159X	0
P54646	GW786460X	0
P54646	GW801372X	0
P54646	GW810372X	0
P54646	GW810576X	0
P54646	GW830707A	0
P54646	GW835314X	0
P54646	GW855857X	0
P54646	GW857175X	0
P54646	GW868318X	0
P54646	GW869640X	0
P54646	GW869641X	0
P54646	GW872411X	0
P54646	GW876790X	0
P54646	JNK-IN-7	0
P54646	PFE-PKIS_21	0
P54646	PFE-PKIS_41	0
P54646	RO0281601-001	0
P54646	RO0282586-000	0
P54646	RO0282986-001	0
P54646	RO0283049-001	0
P54646	RO0283120-000	0
P54646	RO0317471-000	0
P54646	RO0317753-000	0
P54646	RO0318352-000	0
P54646	RO0318425-001	0
P54646	RO0318676-000	0
P54646	RO0319371-000	0
P54646	RO0320234-001	0
P54646	RO0320432-000	0
P54646	RO0320557-001	0
P54646	RO0480500-002	0
P54646	RO1155697-000	0
P54646	RO1166259-000	0
P54646	RO3202312-001	0
P54646	RO3206173-000	0
P54646	RO3303470-000	0
P54646	RO3303724-001	0
P54646	RO3304774-001	0
P54646	RO3305411-001	0
P54646	RO3305413-001	0
P54646	RO3308271-001	0
P54646	RO3309180-001	0
P54646	RO3310867-000	0
P54646	RO3311017-001	0
P54646	RO4367438-000	0
P54646	RO4367842-001	0
P54646	RO4442245-000	0
P54646	RO4493941-000	0
P54646	RO4503315-000	0
P54646	RO4602005-000	0
P54646	RO4624208-000	0
P54646	RO5027956-000	0
P54646	RO5033700-000	0
P54646	RO5036538-000	0
P54646	RO5036558-000	0
P54646	RO5040027-000	0
P54646	RO5043011-000	0
P54646	RO5043312-000	0
P54646	RO5045977-000	0
P54646	RO5067310-000	0
P54646	SB-219952	0
P54646	SB-220025-A	0
P54646	SB-220455	0
P54646	SB-221466	0
P54646	SB-222903	0
P54646	SB-223132	0
P54646	SB-223133	0
P54646	SB-226605	0
P54646	SB-226879	0
P54646	SB-236687	0
P54646	SB-238039-R	0
P54646	SB-239272	0
P54646	SB-242718	0
P54646	SB-242719	0
P54646	SB-249175	0
P54646	SB-250715	0
P54646	SB-251527	0
P54646	SB-264866	0
P54646	SB-284847-BT	0
P54646	SB-284851-BT	0
P54646	SB-284852-BT	0
P54646	SB-333613	0
P54646	SB-390526	0
P54646	SB-390530	0
P54646	SB-477794-AAA	0
P54646	SB-627772-A	0
P54646	SB-675259-M	0
P54646	SB-678557-A	0
P54646	SB-686709-A	0
P54646	SB-698596-AC	0
P54646	SB-725317	0
P54646	SB-731579	0
P54646	SB-732881	0
P54646	SB-732881-H	0
P54646	SB-747651A	0
P54646	SB-750140	0
P54646	SB-759335-B	0
P54646	SB-772077-B	0
P54646	TPKI-16	0
P54646	XMD-17-51	0
P68400	BI00036838	0
P68400	BI00601000	0
P68400	BI00645435	0
P68400	CA93.0	0
P68400	CCT241533	0
P68400	GSK1007102B	0
P68400	GSK1034945A	0
P68400	GSK114	0
P68400	GSK1173862A	0
P68400	GSK1229959A	0
P68400	GSK1307810A	0
P68400	GSK1325775A	0
P68400	GSK1383280A	0
P68400	GSK1383281A	0
P68400	GSK1389063A	0
P68400	GSK1487252A	0
P68400	GSK1520489A	0
P68400	GSK1558669A	1
P68400	GSK1576028A	0
P68400	GSK1581427A	0
P68400	GSK1581428A	0
P68400	GSK1649598A	0
P68400	GSK1660450B	0
P68400	GSK204919_KCGS	0
P68400	GSK2177277A	0
P68400	GSK2181306A	1
P68400	GSK2188764A	0
P68400	GSK223675A	0
P68400	GSK260205A	0
P68400	GSK507274A	0
P68400	GSK561866B	0
P68400	GSK614526A	0
P68400	GSK619487A	0
P68400	GSK840	0
P68400	GSK902056A	0
P68400	GSK938890A	0
P68400	GSK949675A	0
P68400	GW271431X	0
P68400	GW305178X	0
P68400	GW406108X	0
P68400	GW435821X_KCGS	0
P68400	GW440137A	0
P68400	GW440139A	0
P68400	GW441806A	0
P68400	GW493036X	0
P68400	GW494601A	0
P68400	GW494610A	0
P68400	GW552771X	0
P68400	GW557777X	0
P68400	GW579362A	0
P68400	GW581744X	0
P68400	GW589933X	0
P68400	GW622475X	0
P68400	GW693481X	0
P68400	GW694077X	0
P68400	GW695874X	0
P68400	GW696155X	0
P68400	GW709213X	0
P68400	GW767488X	0
P68400	GW777257X	0
P68400	GW778894X	0
P68400	GW779439X_PKIS1	0
P68400	GW780056X	0
P68400	GW780159X	0
P68400	GW786460X	0
P68400	GW801372X	0
P68400	GW810372X	0
P68400	GW810576X	0
P68400	GW830707A	0
P68400	GW835314X	0
P68400	GW855857X	0
P68400	GW857175X	1
P68400	GW868318X	0
P68400	GW869640X	0
P68400	GW869641X	0
P68400	GW872411X	0
P68400	GW876790X	0
P68400	JNK-IN-7	0
P68400	PFE-PKIS_21	0
P68400	PFE-PKIS_41	0
P68400	RO0281601-001	0
P68400	RO0282586-000	0
P68400	RO0282986-001	0
P68400	RO0283049-001	0
P68400	RO0283120-000	0
P68400	RO0317471-000	0
P68400	RO0317753-000	0
P68400	RO0318352-000	0
P68400	RO0318425-001	0
P68400	RO0318676-000	0
P68400	RO0319371-000	0
P68400	RO0320234-001	0
P68400	RO0320432-000	0
P68400	RO0320557-001	0
P68400	RO0480500-002	0
P68400	RO1155697-000	0
P68400	RO1166259-000	0
P68400	RO3202312-001	0
P68400	RO3206173-000	0
P68400	RO3303470-000	0
P68400	RO3303724-001	0
P68400	RO3304774-001	0
P68400	RO3305411-001	0
P68400	RO3305413-001	0
P68400	RO3308271-001	0
P68400	RO3309180-001	0
P68400	RO3310867-000	0
P68400	RO3311017-001	0
P68400	RO4367438-000	0
P68400	RO4367842-001	0
P68400	RO4442245-000	0
P68400	RO4493941-000	1
P68400	RO4503315-000	0
P68400	RO4602005-000	0
P68400	RO4624208-000	0
P68400	RO5027956-000	0
P68400	RO5033700-000	0
P68400	RO5036538-000	0
P68400	RO5036558-000	0
P68400	RO5040027-000	0
P68400	RO5043011-000	0
P68400	RO5043312-000	0
P68400	RO5045977-000	0
P68400	RO5067310-000	0
P68400	SB-219952	0
P68400	SB-220025-A	0
P68400	SB-220455	0
P68400	SB-221466	0
P68400	SB-222903	0
P68400	SB-223132	0
P68400	SB-223133	0
P68400	SB-226605	0
P68400	SB-226879	0
P68400	SB-236687	0
P68400	SB-238039-R	0
P68400	SB-239272	0
P68400	SB-242718	0
P68400	SB-242719	0
P68400	SB-249175	0
P68400	SB-250715	0
P68400	SB-251527	0
P68400	SB-264866	0
P68400	SB-284847-BT	0
P68400	SB-284851-BT	0
P68400	SB-284852-BT	0
P68400	SB-333613	0
P68400	SB-390526	0
P68400	SB-390530	0
P68400	SB-477794-AAA	0
P68400	SB-627772-A	0
P68400	SB-675259-M	0
P68400	SB-678557-A	0
P68400	SB-686709-A	0
P68400	SB-698596-AC	0
P68400	SB-725317	0
P68400	SB-731579	0
P68400	SB-732881	0
P68400	SB-732881-H	0
P68400	SB-747651A	0
P68400	SB-750140	0
P68400	SB-759335-B	0
P68400	SB-772077-B	0
P68400	TPKI-16	0
P68400	XMD-17-51	0
Q00536	BI00036838	0
Q00536	BI00601000	0
Q00536	BI00645435	0
Q00536	CA93.0	0
Q00536	CCT241533	0
Q00536	GSK1007102B	0
Q00536	GSK1034945A	0
Q00536	GSK114	0
Q00536	GSK1173862A	0
Q00536	GSK1229959A	0
Q00536	GSK1307810A	0
Q00536	GSK1325775A	0
Q00536	GSK1383280A	0
Q00536	GSK1383281A	0
Q00536	GSK1389063A	0
Q00536	GSK1487252A	0
Q00536	GSK1520489A	0
Q00536	GSK1558669A	0
Q00536	GSK1576028A	0
Q00536	GSK1581427A	0
Q00536	GSK1581428A	0
Q00536	GSK1649598A	0
Q00536	GSK1660450B	0
Q00536	GSK204919_KCGS	0
Q00536	GSK2177277A	0
Q00536	GSK2181306A	0
Q00536	GSK2188764A	0
Q00536	GSK223675A	0
Q00536	GSK260205A	0
Q00536	GSK507274A	0
Q00536	GSK561866B	0
Q00536	GSK614526A	0
Q00536	GSK619487A	0
Q00536	GSK840	0
Q00536	GSK902056A	0
Q00536	GSK938890A	0
Q00536	GSK949675A	0
Q00536	GW271431X	0
Q00536	GW305178X	1
Q00536	GW406108X	0
Q00536	GW435821X_KCGS	0
Q00536	GW440137A	0
Q00536	GW440139A	0
Q00536	GW441806A	0
Q00536	GW493036X	0
Q00536	GW494601A	0
Q00536	GW494610A	0
Q00536	GW552771X	0
Q00536	GW557777X	0
Q00536	GW579362A	0
Q00536	GW581744X	0
Q00536	GW589933X	0
Q00536	GW622475X	0
Q00536	GW693481X	0
Q00536	GW694077X	0
Q00536	GW695874X	0
Q00536	GW696155X	0
Q00536	GW709213X	0
Q00536	GW767488X	0
Q00536	GW777257X	0
Q00536	GW778894X	1
Q00536	GW779439X_PKIS1	0
Q00536	GW780056X	0
Q00536	GW780159X	0
Q00536	GW786460X	0
Q00536	GW801372X	0
Q00536	GW810372X	0
Q00536	GW810576X	0
Q00536	GW830707A	0
Q00536	GW835314X	0
Q00536	GW855857X	0
Q00536	GW857175X	0
Q00536	GW868318X	0
Q00536	GW869640X	0
Q00536	GW869641X	0
Q00536	GW872411X	0
Q00536	GW876790X	0
Q00536	JNK-IN-7	0
Q00536	PFE-PKIS_21	0
Q00536	PFE-PKIS_41	0
Q00536	RO0281601-001	0
Q00536	RO0282586-000	0
Q00536	RO0282986-001	0
Q00536	RO0283049-001	0
Q00536	RO0283120-000	0
Q00536	RO0317471-000	0
Q00536	RO0317753-000	0
Q00536	RO0318352-000	0
Q00536	RO0318425-001	0
Q00536	RO0318676-000	0
Q00536	RO0319371-000	0
Q00536	RO0320234-001	0
Q00536	RO0320432-000	0
Q00536	RO0320557-001	0
Q00536	RO0480500-002	0
Q00536	RO1155697-000	0
Q00536	RO1166259-000	0
Q00536	RO3202312-001	0
Q00536	RO3206173-000	0
Q00536	RO3303470-000	0
Q00536	RO3303724-001	0
Q00536	RO3304774-001	0
Q00536	RO3305411-001	0
Q00536	RO3305413-001	0
Q00536	RO3308271-001	0
Q00536	RO3309180-001	0
Q00536	RO3310867-000	0
Q00536	RO3311017-001	0
Q00536	RO4367438-000	0
Q00536	RO4367842-001	0
Q00536	RO4442245-000	0
Q00536	RO4493941-000	0
Q00536	RO4503315-000	0
Q00536	RO4602005-000	1
Q00536	RO4624208-000	0
Q00536	RO5027956-000	0
Q00536	RO5033700-000	0
Q00536	RO5036538-000	0
Q00536	RO5036558-000	0
Q00536	RO5040027-000	0
Q00536	RO5043011-000	0
Q00536	RO5043312-000	0
Q00536	RO5045977-000	0
Q00536	RO5067310-000	0
Q00536	SB-219952	0
Q00536	SB-220025-A	0
Q00536	SB-220455	0
Q00536	SB-221466	0
Q00536	SB-222903	0
Q00536	SB-223132	0
Q00536	SB-223133	0
Q00536	SB-226605	0
Q00536	SB-226879	0
Q00536	SB-236687	0
Q00536	SB-238039-R	0
Q00536	SB-239272	0
Q00536	SB-242718	0
Q00536	SB-242719	0
Q00536	SB-249175	0
Q00536	SB-250715	0
Q00536	SB-251527	0
Q00536	SB-264866	0
Q00536	SB-284847-BT	0
Q00536	SB-284851-BT	0
Q00536	SB-284852-BT	0
Q00536	SB-333613	0
Q00536	SB-390526	0
Q00536	SB-390530	0
Q00536	SB-477794-AAA	0
Q00536	SB-627772-A	0
Q00536	SB-675259-M	0
Q00536	SB-678557-A	0
Q00536	SB-686709-A	0
Q00536	SB-698596-AC	0
Q00536	SB-725317	0
Q00536	SB-731579	0
Q00536	SB-732881	0
Q00536	SB-732881-H	0
Q00536	SB-747651A	0
Q00536	SB-750140	0
Q00536	SB-759335-B	0
Q00536	SB-772077-B	0
Q00536	TPKI-16	0
Q00536	XMD-17-51	0
Q02750	BI00036838	0
Q02750	BI00601000	0
Q02750	BI00645435	0
Q02750	CA93.0	0
Q02750	CCT241533	0
Q02750	GSK1007102B	0
Q02750	GSK1034945A	0
Q02750	GSK114	0
Q02750	GSK1173862A	0
Q02750	GSK1229959A	0
Q02750	GSK1307810A	0
Q02750	GSK1325775A	0
Q02750	GSK1383280A	0
Q02750	GSK1383281A	0
Q02750	GSK1389063A	0
Q02750	GSK1487252A	0
Q02750	GSK1520489A	0
Q02750	GSK1558669A	0
Q02750	GSK1576028A	0
Q02750	GSK1581427A	0
Q02750	GSK1581428A	0
Q02750	GSK1649598A	0
Q02750	GSK1660450B	0
Q02750	GSK204919_KCGS	0
Q02750	GSK2177277A	0
Q02750	GSK2181306A	0
Q02750	GSK2188764A	0
Q02750	GSK223675A	0
Q02750	GSK260205A	0
Q02750	GSK507274A	0
Q02750	GSK561866B	0
Q02750	GSK614526A	0
Q02750	GSK619487A	0
Q02750	GSK840	0
Q02750	GSK902056A	0
Q02750	GSK938890A	0
Q02750	GSK949675A	0
Q02750	GW271431X	0
Q02750	GW305178X	0
Q02750	GW406108X	0
Q02750	GW435821X_KCGS	0
Q02750	GW440137A	0
Q02750	GW440139A	0
Q02750	GW441806A	0
Q02750	GW493036X	0
Q02750	GW494601A	0
Q02750	GW494610A	0
Q02750	GW552771X	0
Q02750	GW557777X	0
Q02750	GW579362A	0
Q02750	GW581744X	0
Q02750	GW589933X	0
Q02750	GW622475X	0
Q02750	GW693481X	0
Q02750	GW694077X	0
Q02750	GW695874X	0
Q02750	GW696155X	0
Q02750	GW709213X	0
Q02750	GW767488X	0
Q02750	GW777257X	0
Q02750	GW778894X	0
Q02750	GW779439X_PKIS1	0
Q02750	GW780056X	0
Q02750	GW780159X	0
Q02750	GW786460X	0
Q02750	GW801372X	0
Q02750	GW810372X	0
Q02750	GW810576X	0
Q02750	GW830707A	0
Q02750	GW835314X	0
Q02750	GW855857X	0
Q02750	GW857175X	0
Q02750	GW868318X	0
Q02750	GW869640X	0
Q02750	GW869641X	0
Q02750	GW872411X	0
Q02750	GW876790X	0
Q02750	JNK-IN-7	0
Q02750	PFE-PKIS_21	1
Q02750	PFE-PKIS_41	0
Q02750	RO0281601-001	0
Q02750	RO0282586-000	0
Q02750	RO0282986-001	0
Q02750	RO0283049-001	0
Q02750	RO0283120-000	0
Q02750	RO0317471-000	0
Q02750	RO0317753-000	0
Q02750	RO0318352-000	0
Q02750	RO0318425-001	0
Q02750	RO0318676-000	0
Q02750	RO0319371-000	0
Q02750	RO0320234-001	0
Q02750	RO0320432-000	0
Q02750	RO0320557-001	0
Q02750	RO0480500-002	0
Q02750	RO1155697-000	0
Q02750	RO1166259-000	0
Q02750	RO3202312-001	0
Q02750	RO3206173-000	0
Q02750	RO3303470-000	0
Q02750	RO3303724-001	0
Q02750	RO3304774-001	0
Q02750	RO3305411-001	0
Q02750	RO3305413-001	0
Q02750	RO3308271-001	0
Q02750	RO3309180-001	0
Q02750	RO3310867-000	0
Q02750	RO3311017-001	0
Q02750	RO4367438-000	0
Q02750	RO4367842-001	0
Q02750	RO4442245-000	0
Q02750	RO4493941-000	0
Q02750	RO4503315-000	0
Q02750	RO4602005-000	0
Q02750	RO4624208-000	0
Q02750	RO5027956-000	0
Q02750	RO5033700-000	0
Q02750	RO5036538-000	0
Q02750	RO5036558-000	0
Q02750	RO5040027-000	0
Q02750	RO5043011-000	0
Q02750	RO5043312-000	0
Q02750	RO5045977-000	0
Q02750	RO5067310-000	0
Q02750	SB-219952	0
Q02750	SB-220025-A	0
Q02750	SB-220455	0
Q02750	SB-221466	0
Q02750	SB-222903	0
Q02750	SB-223132	0
Q02750	SB-223133	0
Q02750	SB-226605	0
Q02750	SB-226879	0
Q02750	SB-236687	0
Q02750	SB-238039-R	0
Q02750	SB-239272	0
Q02750	SB-242718	0
Q02750	SB-242719	0
Q02750	SB-249175	0
Q02750	SB-250715	0
Q02750	SB-251527	0
Q02750	SB-264866	0
Q02750	SB-284847-BT	0
Q02750	SB-284851-BT	0
Q02750	SB-284852-BT	0
Q02750	SB-333613	0
Q02750	SB-390526	0
Q02750	SB-390530	0
Q02750	SB-477794-AAA	0
Q02750	SB-627772-A	0
Q02750	SB-675259-M	0
Q02750	SB-678557-A	0
Q02750	SB-686709-A	0
Q02750	SB-698596-AC	0
Q02750	SB-725317	0
Q02750	SB-731579	0
Q02750	SB-732881	0
Q02750	SB-732881-H	0
Q02750	SB-747651A	0
Q02750	SB-750140	0
Q02750	SB-759335-B	0
Q02750	SB-772077-B	0
Q02750	TPKI-16	1
Q02750	XMD-17-51	0
Q04759	BI00036838	0
Q04759	BI00601000	0
Q04759	BI00645435	0
Q04759	CA93.0	0
Q04759	CCT241533	0
Q04759	GSK1007102B	0
Q04759	GSK1034945A	0
Q04759	GSK114	0
Q04759	GSK1173862A	0
Q04759	GSK1229959A	0
Q04759	GSK1307810A	0
Q04759	GSK1325775A	0
Q04759	GSK1383280A	0
Q04759	GSK1383281A	0
Q04759	GSK1389063A	0
Q04759	GSK1487252A	0
Q04759	GSK1520489A	0
Q04759	GSK1558669A	0
Q04759	GSK1576028A	0
Q04759	GSK1581427A	0
Q04759	GSK1581428A	0
Q04759	GSK1649598A	0
Q04759	GSK1660450B	0
Q04759	GSK204919_KCGS	0
Q04759	GSK2177277A	0
Q04759	GSK2181306A	0
Q04759	GSK2188764A	0
Q04759	GSK223675A	0
Q04759	GSK260205A	0
Q04759	GSK507274A	0
Q04759	GSK561866B	0
Q04759	GSK614526A	0
Q04759	GSK619487A	0
Q04759	GSK840	0
Q04759	GSK902056A	0
Q04759	GSK938890A	0
Q04759	GSK949675A	0
Q04759	GW271431X	0
Q04759	GW305178X	0
Q04759	GW406108X	0
Q04759	GW435821X_KCGS	0
Q04759	GW440137A	0
Q04759	GW440139A	0
Q04759	GW441806A	0
Q04759	GW493036X	0
Q04759	GW494601A	0
Q04759	GW494610A	0
Q04759	GW552771X	0
Q04759	GW557777X	0
Q04759	GW579362A	0
Q04759	GW581744X	0
Q04759	GW589933X	0
Q04759	GW622475X	0
Q04759	GW693481X	0
Q04759	GW694077X	0
Q04759	GW695874X	0
Q04759	GW696155X	0
Q04759	GW709213X	0
Q04759	GW767488X	0
Q04759	GW777257X	0
Q04759	GW778894X	0
Q04759	GW779439X_PKIS1	0
Q04759	GW780056X	0
Q04759	GW780159X	0
Q04759	GW786460X	0
Q04759	GW801372X	0
Q04759	GW810372X	0
Q04759	GW810576X	0
Q04759	GW830707A	0
Q04759	GW835314X	0
Q04759	GW855857X	0
Q04759	GW857175X	0
Q04759	GW868318X	0
Q04759	GW869640X	0
Q04759	GW869641X	0
Q04759	GW872411X	0
Q04759	GW876790X	0
Q04759	JNK-IN-7	0
Q04759	PFE-PKIS_21	0
Q04759	PFE-PKIS_41	0
Q04759	RO0281601-001	0
Q04759	RO0282586-000	0
Q04759	RO0282986-001	0
Q04759	RO0283049-001	0
Q04759	RO0283120-000	0
Q04759	RO0317471-000	0
Q04759	RO0317753-000	0
Q04759	RO0318352-000	1
Q04759	RO0318425-001	0
Q04759	RO0318676-000	0
Q04759	RO0319371-000	0
Q04759	RO0320234-001	0
Q04759	RO0320432-000	0
Q04759	RO0320557-001	0
Q04759	RO0480500-002	0
Q04759	RO1155697-000	0
Q04759	RO1166259-000	0
Q04759	RO3202312-001	0
Q04759	RO3206173-000	0
Q04759	RO3303470-000	0
Q04759	RO3303724-001	0
Q04759	RO3304774-001	0
Q04759	RO3305411-001	0
Q04759	RO3305413-001	0
Q04759	RO3308271-001	0
Q04759	RO3309180-001	0
Q04759	RO3310867-000	0
Q04759	RO3311017-001	0
Q04759	RO4367438-000	0
Q04759	RO4367842-001	1
Q04759	RO4442245-000	0
Q04759	RO4493941-000	0
Q04759	RO4503315-000	0
Q04759	RO4602005-000	0
Q04759	RO4624208-000	0
Q04759	RO5027956-000	0
Q04759	RO5033700-000	0
Q04759	RO5036538-000	0
Q04759	RO5036558-000	0
Q04759	RO5040027-000	0
Q04759	RO5043011-000	0
Q04759	RO5043312-000	0
Q04759	RO5045977-000	0
Q04759	RO5067310-000	0
Q04759	SB-219952	0
Q04759	SB-220025-A	0
Q04759	SB-220455	0
Q04759	SB-221466	0
Q04759	SB-222903	0
Q04759	SB-223132	0
Q04759	SB-223133	0
Q04759	SB-226605	0
Q04759	SB-226879	0
Q04759	SB-236687	0
Q04759	SB-238039-R	0
Q04759	SB-239272	0
Q04759	SB-242718	0
Q04759	SB-242719	0
Q04759	SB-249175	0
Q04759	SB-250715	0
Q04759	SB-251527	0
Q04759	SB-264866	0
Q04759	SB-284847-BT	0
Q04759	SB-284851-BT	0
Q04759	SB-284852-BT	0
Q04759	SB-333613	0
Q04759	SB-390526	0
Q04759	SB-390530	0
Q04759	SB-477794-AAA	0
Q04759	SB-627772-A	0
Q04759	SB-675259-M	0
Q04759	SB-678557-A	0
Q04759	SB-686709-A	0
Q04759	SB-698596-AC	0
Q04759	SB-725317	0
Q04759	SB-731579	0
Q04759	SB-732881	0
Q04759	SB-732881-H	0
Q04759	SB-747651A	0
Q04759	SB-750140	0
Q04759	SB-759335-B	0
Q04759	SB-772077-B	0
Q04759	TPKI-16	0
Q04759	XMD-17-51	0
Q05655	BI00036838	0
Q05655	BI00601000	0
Q05655	BI00645435	0
Q05655	CA93.0	0
Q05655	CCT241533	0
Q05655	GSK1007102B	0
Q05655	GSK1034945A	0
Q05655	GSK114	0
Q05655	GSK1173862A	0
Q05655	GSK1229959A	0
Q05655	GSK1307810A	0
Q05655	GSK1325775A	0
Q05655	GSK1383280A	0
Q05655	GSK1383281A	0
Q05655	GSK1389063A	0
Q05655	GSK1487252A	0
Q05655	GSK1520489A	0
Q05655	GSK1558669A	0
Q05655	GSK1576028A	0
Q05655	GSK1581427A	0
Q05655	GSK1581428A	0
Q05655	GSK1649598A	0
Q05655	GSK1660450B	1
Q05655	GSK204919_KCGS	0
Q05655	GSK2177277A	0
Q05655	GSK2181306A	0
Q05655	GSK2188764A	0
Q05655	GSK223675A	0
Q05655	GSK260205A	0
Q05655	GSK507274A	0
Q05655	GSK561866B	0
Q05655	GSK614526A	0
Q05655	GSK619487A	0
Q05655	GSK840	0
Q05655	GSK902056A	0
Q05655	GSK938890A	0
Q05655	GSK949675A	0
Q05655	GW271431X	0
Q05655	GW305178X	0
Q05655	GW406108X	0
Q05655	GW435821X_KCGS	0
Q05655	GW440137A	0
Q05655	GW440139A	0
Q05655	GW441806A	0
Q05655	GW493036X	0
Q05655	GW494601A	0
Q05655	GW494610A	0
Q05655	GW552771X	0
Q05655	GW557777X	0
Q05655	GW579362A	0
Q05655	GW581744X	0
Q05655	GW589933X	0
Q05655	GW622475X	0
Q05655	GW693481X	0
Q05655	GW694077X	0
Q05655	GW695874X	0
Q05655	GW696155X	0
Q05655	GW709213X	0
Q05655	GW767488X	0
Q05655	GW777257X	0
Q05655	GW778894X	0
Q05655	GW779439X_PKIS1	0
Q05655	GW780056X	0
Q05655	GW780159X	0
Q05655	GW786460X	0
Q05655	GW801372X	0
Q05655	GW810372X	0
Q05655	GW810576X	0
Q05655	GW830707A	0
Q05655	GW835314X	0
Q05655	GW855857X	0
Q05655	GW857175X	0
Q05655	GW868318X	0
Q05655	GW869640X	0
Q05655	GW869641X	0
Q05655	GW872411X	0
Q05655	GW876790X	0
Q05655	JNK-IN-7	0
Q05655	PFE-PKIS_21	0
Q05655	PFE-PKIS_41	0
Q05655	RO0281601-001	0
Q05655	RO0282586-000	0
Q05655	RO0282986-001	0
Q05655	RO0283049-001	0
Q05655	RO0283120-000	0
Q05655	RO0317471-000	0
Q05655	RO0317753-000	0
Q05655	RO0318352-000	0
Q05655	RO0318425-001	0
Q05655	RO0318676-000	0
Q05655	RO0319371-000	0
Q05655	RO0320234-001	1
Q05655	RO0320432-000	1
Q05655	RO0320557-001	1
Q05655	RO0480500-002	1
Q05655	RO1155697-000	0
Q05655	RO1166259-000	0
Q05655	RO3202312-001	0
Q05655	RO3206173-000	0
Q05655	RO3303470-000	0
Q05655	RO3303724-001	0
Q05655	RO3304774-001	0
Q05655	RO3305411-001	0
Q05655	RO3305413-001	0
Q05655	RO3308271-001	0
Q05655	RO3309180-001	0
Q05655	RO3310867-000	0
Q05655	RO3311017-001	0
Q05655	RO4367438-000	0
Q05655	RO4367842-001	1
Q05655	RO4442245-000	0
Q05655	RO4493941-000	0
Q05655	RO4503315-000	0
Q05655	RO4602005-000	0
Q05655	RO4624208-000	0
Q05655	RO5027956-000	0
Q05655	RO5033700-000	0
Q05655	RO5036538-000	0
Q05655	RO5036558-000	0
Q05655	RO5040027-000	0
Q05655	RO5043011-000	0
Q05655	RO5043312-000	0
Q05655	RO5045977-000	0
Q05655	RO5067310-000	0
Q05655	SB-219952	0
Q05655	SB-220025-A	0
Q05655	SB-220455	0
Q05655	SB-221466	0
Q05655	SB-222903	0
Q05655	SB-223132	0
Q05655	SB-223133	0
Q05655	SB-226605	0
Q05655	SB-226879	0
Q05655	SB-236687	0
Q05655	SB-238039-R	0
Q05655	SB-239272	0
Q05655	SB-242718	0
Q05655	SB-242719	0
Q05655	SB-249175	0
Q05655	SB-250715	0
Q05655	SB-251527	0
Q05655	SB-264866	0
Q05655	SB-284847-BT	0
Q05655	SB-284851-BT	0
Q05655	SB-284852-BT	0
Q05655	SB-333613	0
Q05655	SB-390526	0
Q05655	SB-390530	0
Q05655	SB-477794-AAA	0
Q05655	SB-627772-A	0
Q05655	SB-675259-M	0
Q05655	SB-678557-A	0
Q05655	SB-686709-A	0
Q05655	SB-698596-AC	0
Q05655	SB-725317	0
Q05655	SB-731579	0
Q05655	SB-732881	0
Q05655	SB-732881-H	0
Q05655	SB-747651A	0
Q05655	SB-750140	0
Q05655	SB-759335-B	0
Q05655	SB-772077-B	0
Q05655	TPKI-16	0
Q05655	XMD-17-51	0
Q13043	BI00036838	0
Q13043	BI00601000	0
Q13043	BI00645435	0
Q13043	CA93.0	0
Q13043	CCT241533	0
Q13043	GSK1007102B	0
Q13043	GSK1034945A	0
Q13043	GSK114	0
Q13043	GSK1173862A	0
Q13043	GSK1229959A	0
Q13043	GSK1307810A	0
Q13043	GSK1325775A	0
Q13043	GSK1383280A	0
Q13043	GSK1383281A	0
Q13043	GSK1389063A	0
Q13043	GSK1487252A	0
Q13043	GSK1520489A	0
Q13043	GSK1558669A	0
Q13043	GSK1576028A	0
Q13043	GSK1581427A	0
Q13043	GSK1581428A	0
Q13043	GSK1649598A	0
Q13043	GSK1660450B	0
Q13043	GSK204919_KCGS	0
Q13043	GSK2177277A	1
Q13043	GSK2181306A	0
Q13043	GSK2188764A	0
Q13043	GSK223675A	0
Q13043	GSK260205A	0
Q13043	GSK507274A	0
